n,e,P_i,P_r,Days_Taken,survivors,Everyone_Dead,Infection_Type,Graph_Type,intital_number_of_infected,intital_number_of_immune,Successful_infections
130,625,0.5,0.6,16,70,False,ConstantRate,random,1,0,130
130,625,0.5,0.6,14,73,False,ConstantRate,random,1,0,130
130,622,0.5,0.6,14,78,False,ConstantRate,random,1,0,130
130,626,0.5,0.6,13,74,False,ConstantRate,random,1,0,130
130,621,0.5,0.6,14,80,False,ConstantRate,random,1,0,130
130,619,0.5,0.6,13,78,False,ConstantRate,random,1,0,130
130,628,0.5,0.6,13,79,False,ConstantRate,random,1,0,130
130,628,0.5,0.6,14,80,False,ConstantRate,random,1,0,130
130,629,0.5,0.6,14,78,False,ConstantRate,random,1,0,130
130,616,0.5,0.6,14,74,False,ConstantRate,random,1,0,130
130,622,0.5,0.6,14,83,False,ConstantRate,random,1,0,130
130,624,0.5,0.6,14,81,False,ConstantRate,random,1,0,130
130,622,0.5,0.6,14,73,False,ConstantRate,random,1,0,130
130,620,0.5,0.6,13,89,False,ConstantRate,random,1,0,130
130,623,0.5,0.6,14,82,False,ConstantRate,random,1,0,130
130,623,0.5,0.6,14,83,False,ConstantRate,random,1,0,130
130,622,0.5,0.6,14,78,False,ConstantRate,random,1,0,130
130,621,0.5,0.6,14,74,False,ConstantRate,random,1,0,130
130,619,0.5,0.6,14,81,False,ConstantRate,random,1,0,130
130,625,0.5,0.6,14,71,False,ConstantRate,random,1,0,130
130,623,0.5,0.6,13,86,False,ConstantRate,random,1,0,130
130,623,0.5,0.6,14,68,False,ConstantRate,random,1,0,130
130,626,0.5,0.6,15,86,False,ConstantRate,random,1,0,130
130,619,0.5,0.6,14,87,False,ConstantRate,random,1,0,130
130,621,0.5,0.6,15,82,False,ConstantRate,random,1,0,130
130,622,0.5,0.6,14,76,False,ConstantRate,random,1,0,130
130,620,0.5,0.6,14,89,False,ConstantRate,random,1,0,130
130,626,0.5,0.6,13,74,False,ConstantRate,random,1,0,130
130,626,0.5,0.6,14,83,False,ConstantRate,random,1,0,130
130,626,0.5,0.6,15,76,False,ConstantRate,random,1,0,130
130,623,0.5,0.6,15,77,False,ConstantRate,random,1,0,130
130,618,0.5,0.6,14,86,False,ConstantRate,random,1,0,130
130,625,0.5,0.6,14,87,False,ConstantRate,random,1,0,130
130,621,0.5,0.6,14,73,False,ConstantRate,random,1,0,130
130,627,0.5,0.6,15,80,False,ConstantRate,random,1,0,130
130,622,0.5,0.6,14,80,False,ConstantRate,random,1,0,130
130,627,0.5,0.6,14,86,False,ConstantRate,random,1,0,130
130,622,0.5,0.6,13,69,False,ConstantRate,random,1,0,130
130,621,0.5,0.6,14,82,False,ConstantRate,random,1,0,130
130,621,0.5,0.6,13,81,False,ConstantRate,random,1,0,130
130,620,0.5,0.6,14,80,False,ConstantRate,random,1,0,130
130,626,0.5,0.6,13,68,False,ConstantRate,random,1,0,130
130,631,0.5,0.6,14,83,False,ConstantRate,random,1,0,130
130,619,0.5,0.6,13,77,False,ConstantRate,random,1,0,130
130,627,0.5,0.6,14,80,False,ConstantRate,random,1,0,130
130,628,0.5,0.6,14,90,False,ConstantRate,random,1,0,130
130,624,0.5,0.6,13,82,False,ConstantRate,random,1,0,130
130,622,0.5,0.6,14,82,False,ConstantRate,random,1,0,130
130,625,0.5,0.6,14,77,False,ConstantRate,random,1,0,130
130,618,0.5,0.6,14,73,False,ConstantRate,random,1,0,130
130,627,0.5,0.6,14,75,False,ConstantRate,random,1,0,130
130,628,0.5,0.6,13,74,False,ConstantRate,random,1,0,130
130,623,0.5,0.6,14,71,False,ConstantRate,random,1,0,130
130,622,0.5,0.6,14,71,False,ConstantRate,random,1,0,130
130,616,0.5,0.6,15,78,False,ConstantRate,random,1,0,130
130,619,0.5,0.6,14,65,False,ConstantRate,random,1,0,130
